,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,average_cadence,average_watts,weighted_average_watts,kilojoules,device_watts,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,max_watts,pr_count,total_photo_count,has_kudoed,suffer_score,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_temp,elev_high,elev_low
141,2,Morning Ride,168792.0,23245,24913,2675.0,Ride,10.0,4909116337,2021-03-07-121915-ELEMNT BOLT 3C9A-625-0.fit,5236551172,2021-03-07T12:19:17Z,2021-03-07T05:19:17Z,(GMT-07:00) America/Denver,-25200.0,"[39.726509, -104.970627]","[39.725681, -104.97063]",,,United States,39.726509,-104.97063,44,19,0,1,0,False,False,False,False,everyone,False,b8481130,False,5236551172,7.261,20.3,72.4,190.6,203.0,4429.4,True,True,147.3,162.0,False,True,637.0,5,4,False,553.0,5724645,1,a4909116337,}fnqFrou_SoI`AUbgB_o@zd@B|gCwLzBjXrx@Zhl@xEtRfM~F}Hx@UbjDgTdAMduAsIt@`Jh@HlrBndH|@~BdsAqQvg@`Cvq@ji@b@N`i@`Mn@lMzo@hTv@vHh[jb@b^~TwOxh@zlAr_@r]xB`[oDjh@dJxe@mNhx@ds@uG`pBpAv\ed@dRpUpFsSlMcMx@eP~XeJbIjI~Lk@rJi[zQ~QdVsCpXmIzCsTwE{MlVkApB}Mc@{Uzc@{WbCtUpk@vFnLyWtMyDfEuRzScIvE}WrNbEd_@sRrPc@lGu_@lJo@xRw]`a@dwBjQlK{Cbn@lIrL`Jj@u@lp@bI`LbE~Xt]{BhiAgApi@`Lhn@uMjNtIe\xLpl@xF|HpXzHy@hGxH~Ets@rSlk@w_@vfBqTt}BiK|LMhgAqNlQoCfScShRmDr`@_R`q@}n@veBb[jRs\`Qqa@|Lka@tAaMlOlM~UbC~z@~Tza@udAzdD_h@x_@pG`e@iCdLqNrBeHvQwd@oA{c@fLw]rj@qnAuCyIqS|HudAgN{Rs@{RuGuMi]mb@iBySmPm_@uUkNkk@kCof@yUcKaSf@mMuf@eZaLe]ek@vEof@gVdAlNmIjQdE~e@mE`NfF|ZuCdRmQxd@}`@~Oi@pOuJxM}Ava@tZftAk@hYdLb_@yFbWrEpe@lHnOyB~Pe~@zs@u^f|@{m@tl@qEzd@yLzHqGnZiDaA_EhMyAaPoJdVSmH{C|Fg@qEkE|PuFs@_JrMuTmDwYjJkAmh@jKuSoW`EwOyFqEtHuBoEfJiSaGwGtHwGwN_MvAyJqHuVxIsZvQyMeFqWzCaJuAs[dPgFsV_YnP}`@kPyy@dKqiA_Bqg@kg@{MdDsTiRw[Rw[~Oiu@_KmZBeIlCgB?`JfLlOfHuB~AiKgFcCpH{[|JoOrSw@dIkId\a`BlXu^l@iQh{@g{@`Sg]NoMrJlAtB~M}BiTyO_A_MaL}O|GrHgREuQgSeZbHoRyIwLtFoPcRg`@tFyr@nJgLxQyCsTog@dFaOdUsL}F_WvJ{Dr@eKjIKkG{^hL`@lFeu@`VeQsAej@fG{JiFmDdBup@qIoXrOq}@aB}GgPsCuh@lFm}AfZag@sBwKyIbXgmAnFqt@gEkXuhAelAzb@swBaVgBgCan@xQmh@kBwtA~IyBMeNgJq@fAsbRkOwOgGd@i@pLkTS@}cB{Im@[{b@ov@Cg@}[{kB~B,2,8.0,2808.0,1596.8
142,2,Morning Ride,102565.0,13652,14282,1478.0,Ride,10.0,4901730966,2021-03-06-134351-ELEMNT BOLT 3C9A-624-0.fit,5228726889,2021-03-06T13:43:54Z,2021-03-06T06:43:54Z,(GMT-07:00) America/Denver,-25200.0,"[39.726173, -104.970596]","[39.727257, -104.971033]",,,United States,39.726173,-104.971033,27,16,0,1,0,False,False,False,False,everyone,False,b4544175,False,5228726889,7.513,20.6,68.2,193.6,212.0,2642.5,True,True,155.5,183.0,False,True,855.0,22,0,False,455.0,5724645,1,a4901730966,cgnqFjou_S^rFnr@`@cF|UuTv`@mObPsO|Wcx@th@kQvMuNxFsQp@kH|Be`@tg@}DxBx@bBmArBtBdDJjDxLx]^nEHriCsUXKvfAwTB[fBHx_CxUv@d@fdKWtCoDpFFnXT`JpDd@R`Jpk@|_@@`i@c]`@[zK_GGmDhBI`KoAtBv@|BcBfAjApFmBbLvAhJSbNue@LDbUcDtj@kE~HoGKwFnCoCbEmBnIVtOdPzfAlDvv@rCzK`R`NzOzTpV|j@~]iZfO|]hPpYpN{DaBrHf@hGiCtBqJhNDdGmGaAmAhBN`GyF}@qHjE_AzE{GjAsApErDvO}@nNvCyMJhJfB}GCoDkBcEb@iDzPeExKfE~C{CnEfC~CjMnClCzFr@zFxK`HsDzM\iCnAxBtA}K~@vL|AfE_En@}FdBgCoFiE@uJiGmC@sCnFiHzDIv@xAIzKvBfF|ExArFkItEYtBp@NlDhE~EvDl@eDQCfDjCK|KdWgIu@uAnC`MdI~JiB|DnM`LrCbH~HvFtQtFbKVjKlG~Oa@|NkCpH~ArMy@tGd@lJ}BbJ]hV}ZzXzDjQqFhN`ChQeCrQ`@nCjMpBx]ApK`C|@on@pBkNzG}J~ByJvHqChEJuA}U`IkRzPmIhMsDjBaO`A{@RxInCdEbBnIjFnFdBpKvBh@jEaEpEjEjA`N_EpR~LdDdI`HXzDmCrM~GpKgAfR|ElEv@pI~FhCrAwEsA}Gb@oHs@uJaAuA}Cd@g@yBjFgLxHyCzDkMzGpBbLoIj@eL_La@o@uBdIoEnAuFJsIhEaAvA_Fk@kJhBeHv@eXgD_Pn@gEiBoEFeGuBmRuCY}HtWDfI{AvLpE~GIrAcKyGqLrLkI}AgGlAyE_CoIvH_H}IcMsDiPxCqB_@yF}SqItFyAqAwBmKyADyAjDgBIs@}L{FiV}@_VbDwOwGiBzQ}|@hLyM|BsHXoz@fMsp@P}]lCkT}AyHeOkNeNy@cBaDt@wGaHiBkp@nEuUvMuOhAyXpNej@e@qJ_CcFcEw@kHxA}GqI_Io@uUmHxEkPU}QfDyEmAmD{EiSf`@oFnXay@ft@gC}HgN}RmSoOoBoEkFu~@kKmm@qCsW]iP`B}GtCuEpFkCfHA~DqHfDsj@D}TfQUHc\zFi@dA_SrCkHGsLrBiJrBg@NuAQev@qa@D_@{LyGQQkB^kIde@_AGmc@dE_Jo@wrQfUc@Ry]C_iBq@sHsLc]IkCcCuDjAmB{@iB|DcBr`@eh@dGsB~Rw@bNkF\aBpa@aXf@e_Czn@Oh@gF,2,7.0,2379.6,1574.8
143,2,Afternoon Ride,12901.9,1774,1886,47.0,Ride,,4885853684,2021-03-03-211720-ELEMNT BOLT 3C9A-623-0.fit,5212029169,2021-03-03T21:17:20Z,2021-03-03T14:17:20Z,(GMT-07:00) America/Denver,-25200.0,"[39.635153, -104.960958]","[39.725899, -104.970589]",,,United States,39.635153,-104.970589,1,10,0,1,0,False,False,False,False,everyone,False,b8481130,False,5212029169,7.273,13.1,59.4,132.2,150.0,234.5,True,True,128.0,162.0,False,True,498.0,0,0,False,14.0,5724645,1,a4885853684,uf|pF~ds_SK?KGMWEYGGBUEsABOHK@WCCEBw@?YB{@@a@BYAiBDoB?K@EDIr@Kd@]n@gC|BSZUr@Iz@C|BRxg@AlE@~NIh@CvADnL@pKEZe@`AGXCp@CHQD_HA}GGM?c@Js@G{@AsD@wACaHAkAEeB@s@Cu@@q@DmA?gAIwB@oEKwB?s@Co@@{@C]Eo@FiCHkAEkB?MEu@Bi@?YCM@CBm@FI?a@J{@EaB@eBG}EGu@EsC?_@A_KEsA@[AKGIIC]FyGAW?uGB{BCyCB}UAqDG_@MU_@G_ADm@C_CBoFC}DBuAAgB@}ACaA@qACaABkDCyIDsAGgMDqAC{B@s@GsCBwEE}@FkE@sBGaABu@CyDCi@?a@FuD@wBE{@BmBCeB@uCImBFuJGe@BoCCuBBgACUIc@?s@DsC?c@EU?iBJy@Ag@CeBFyFC}@@qE?aBBKCMKKFE?KGG?YLs@n@I@SI[Um@Uc@A]HW\u@dB]j@KHi@Xk@L{@Fk@Ek@KuDoAy@Oo@As@BuE\y@Ce@AgAK]IaAIoCe@eBSy@BgBNYDs@Ro@Jq@BcASq@]MKQG{@OmBA[@[Hy@Do@J]Pg@d@U\Yt@g@dDa@vAcB`ESZUJq@Au@D_BCqA@aADKAi@Fi@CaA@o@EcC@eAEc@BeECaAByDCwA?q@BM@KFUXQ^WZGPK`@Q\MHOByAMwGA{DF}@CQ@MDa@D{@?YDyA?m@EQCyAg@c@Ge@E}A?SAi@@WB}@CyA@wDAmCB{A?{ACuAD,2,18.0,1641.4,1596.0
144,2,Morning Ride,13222.2,1813,1935,83.0,Ride,,4883249246,2021-03-03-134515-ELEMNT BOLT 3C9A-622-0.fit,5209309476,2021-03-03T13:45:16Z,2021-03-03T06:45:16Z,(GMT-07:00) America/Denver,-25200.0,"[39.726349, -104.970734]","[39.634376, -104.960777]",,,United States,39.726349,-104.960777,1,8,0,1,0,False,False,False,False,everyone,False,b8481130,False,5209309476,7.293,10.9,67.9,183.1,190.0,332.0,True,True,152.7,166.0,False,True,446.0,0,0,False,53.0,5724645,1,a4883249246,ctmqFlbu_SbFChA@tCE`AD~BBzA@x@CXBJBHHDN@NAr@@vCCzABd@BPHJHF\DdA?v@E\Db@ALBDB@FGb@HDjAEj@IhA?p@CdEDn@Aj@@hA?z@CbB@XQF_@DKFE`@CJEHENQPQVIVE|AA`CFhF?~AC^DjB?pDATI|@BjBAfC@l@CbAH`@CTBhA~@j@Tn@L|@VnAPl@FnADlACz@Mh@SVSjAyAVSZO\G`AEn@FvBn@x@^p@NXB`ACxCSh@@v@Jv@Vz@N~@VlAJn@?nAIv@QhAC`AGbBF\AfAHZCrC_@lDYp@Wd@m@P]Na@H_@NiAJqB@_BG{AQ{AOq@Si@AQNQRIj@?TCJBZM|G?dFBrE?dBA~BBbEAl@D|DGvL?l@AhG?lC@lD?|FD~BANDL?b@IvJ?|ABb@CnB?b@Bn@ChF?^B~G@`BDv@EjC?|DFbJ@h@Bf@GtH?fDDjEBjCAbABjCA~A@lC?~AGH@HFDJBL@n@KrU?nJCfIBrGA~@FPHHZFdACtFJ`CAlA@tBE^Dn@CpD?~@BfA?bADp@?\GRIj@AhADj@Ap@L~BElB@p@?z@DZFTBN?RC~@ApC@lDC~EHbGCtADt@?xAFfEAl@Bx@?z@Bn@A~@BnA?fCD|D?jDD`F?LAPINSNqA`@}@H[Ds@Owd@CgAAsECeB@aEIyOCuS@qABi@Ps@HQR[nB_Bh@s@Tm@LiALKNAlDHx@CtABrAEB@@DG\CbAHjALTj@d@TFT\HDRBVIH]POBE?UFQ,2,0.0,1692.0,1643.6
145,2,Ramp Test,20236.2,2400,2400,0.0,Ride,12.0,4876705433,trainerroad-d8ae29e3-1f8a-4780-98a5-07d4d099bafe.tcx,5202521042,2021-03-02T12:17:47Z,2021-03-02T05:17:47Z,(GMT-07:00) America/Denver,-25200.0,[],[],,,United States,,,0,9,0,1,0,True,False,False,False,everyone,False,b8481130,False,5202521042,8.432,9.2,86.0,210.6,240.0,505.3,True,True,158.4,189.0,False,True,425.0,0,1,False,89.0,5724645,1,a4876705433,,2,,,
146,2,The Sufferfest: Igniter,11106.0,1257,1257,0.0,VirtualRide,,4876457939,The Sufferfest_BBV4JtnR0P.fit,5202264651,2021-03-02T11:55:17Z,2021-03-02T04:55:17Z,(GMT-07:00) America/Denver,-25200.0,[],[],,,United States,,,0,6,0,1,0,True,False,False,False,everyone,False,b8481130,False,5202264651,8.835,11.0,88.3,212.1,234.0,266.6,True,True,154.7,179.0,False,True,710.0,0,1,False,44.0,5724645,1,a4876457939,,2,,,
147,2,Taylor -1,54284.2,6300,6300,0.0,Ride,12.0,4868368469,trainerroad-3dbd75f4-ca14-4893-afa9-2a1e1b7523b5.tcx,5192951088,2021-02-28T18:37:34Z,2021-02-28T11:37:34Z,(GMT-07:00) America/Denver,-25200.0,[],[],,,United States,,,0,7,0,1,0,True,False,False,False,everyone,False,b8481130,False,5192951088,8.617,10.5,91.4,225.4,237.0,1420.3,True,True,154.0,167.0,False,True,466.0,0,1,False,192.0,5724645,1,a4868368469,,2,,,
148,2,White -5,26930.4,3600,3600,0.0,Ride,12.0,4861506990,trainerroad-250fb8a2-6942-4a33-8db3-2bd7edf33e83.tcx,5185714333,2021-02-27T19:58:50Z,2021-02-27T12:58:50Z,(GMT-07:00) America/Denver,-25200.0,[],[],,,United States,,,0,10,0,1,0,True,False,False,False,everyone,False,b8481130,False,5185714333,7.481,8.5,84.7,212.0,216.0,763.2,True,True,153.8,163.0,False,True,297.0,0,1,False,109.0,5724645,1,a4861506990,,2,,,
149,2,The Sufferfest: The Chores,32993.0,3576,3576,0.0,VirtualRide,,4861273333,The Sufferfest_VDd8CRQbXO.fit,5185465420,2021-02-27T18:54:14Z,2021-02-27T11:54:14Z,(GMT-07:00) America/Denver,-25200.0,[],[],,,United States,,,0,8,0,1,0,True,False,False,False,everyone,False,b8481130,False,5185465420,9.226,11.6,87.8,242.1,263.0,865.7,True,True,159.5,176.0,False,True,566.0,0,1,False,154.0,5724645,1,a4861273333,,2,,,
150,2,Townsend,46725.4,5400,5400,0.0,Ride,12.0,4849617027,trainerroad-03e7797d-c366-45ab-bb24-c803f920b5b2.tcx,5173219609,2021-02-25T18:25:34Z,2021-02-25T11:25:34Z,(GMT-07:00) America/Denver,-25200.0,[],[],,,United States,,,0,9,0,1,0,True,False,False,False,everyone,False,b8481130,False,5173219609,8.653,9.2,86.3,220.6,224.0,1191.3,True,True,155.7,166.0,False,True,325.0,0,1,False,176.0,5724645,1,a4849617027,,2,,,
151,2,The Sufferfest: Norway,33028.0,3654,3654,0.0,VirtualRide,,4826600844,The Sufferfest_nAm0qecGPS.fit,5149303485,2021-02-21T17:43:10Z,2021-02-21T10:43:10Z,(GMT-07:00) America/Denver,-25200.0,[],[],,,United States,,,0,11,0,1,0,True,False,False,False,everyone,False,b8481130,False,5149303485,9.039,11.8,91.0,225.8,237.0,825.1,True,True,160.2,172.0,False,True,571.0,0,1,False,147.0,5724645,1,a4826600844,,2,,,
152,2,The Sufferfest: Attacker,29668.0,3187,3187,0.0,VirtualRide,,4826258211,The Sufferfest_dcnNwopz9o.fit,5148945899,2021-02-21T16:49:25Z,2021-02-21T09:49:25Z,(GMT-07:00) America/Denver,-25200.0,[],[],,,United States,,,0,12,0,1,0,True,False,False,False,everyone,False,b8481130,False,5148945899,9.309,11.0,90.0,243.0,258.0,774.4,True,True,161.0,179.0,False,True,443.0,0,1,False,137.0,5724645,1,a4826258211,,2,,,
153,2,The Sufferfest: Thereabouts 2,9513.0,1069,1069,0.0,VirtualRide,,4819378464,The Sufferfest_ABberoRobl.fit,5141770932,2021-02-20T17:43:52Z,2021-02-20T10:43:52Z,(GMT-07:00) America/Denver,-25200.0,[],[],,,United States,,,0,0,0,1,0,True,False,False,True,only_me,False,b8481130,False,5141770932,8.899,9.4,87.2,215.4,216.0,230.3,True,True,154.3,162.0,False,True,273.0,0,1,False,33.0,5724645,1,a4819378464,,2,,,
154,2,The Sufferfest: Defender,33362.0,3550,3550,0.0,VirtualRide,,4819262851,The Sufferfest_jFEJEf2ELk.fit,5141649365,2021-02-20T16:43:06Z,2021-02-20T09:43:06Z,(GMT-07:00) America/Denver,-25200.0,[],[],,,United States,,,0,12,0,1,0,True,False,False,False,everyone,False,b8481130,False,5141649365,9.398,10.6,89.8,251.5,266.0,892.7,True,True,163.9,175.0,False,True,420.0,0,1,False,174.0,5724645,1,a4819262851,,2,,,
155,2,Pettit +1,27200.8,3600,3600,0.0,Ride,12.0,4814415529,trainerroad-368c059a-7f30-4d14-9515-b2f379d5ba66.tcx,5136612578,2021-02-19T22:44:19Z,2021-02-19T15:44:19Z,(GMT-07:00) America/Denver,-25200.0,[],[],,,United States,,,0,11,0,1,0,True,False,False,False,everyone,False,b8481130,False,5136612578,7.556,9.4,85.8,194.7,201.0,700.9,True,True,145.7,166.0,False,True,668.0,0,1,False,83.0,5724645,1,a4814415529,,2,,,
156,2,The Sufferfest: Chasing Legends,51786.0,5626,5626,0.0,VirtualRide,,4798412331,The Sufferfest_Ea4vTxSHGy.fit,5120053946,2021-02-16T18:53:13Z,2021-02-16T11:53:13Z,(GMT-07:00) America/Denver,-25200.0,[],[],,,United States,,,0,5,0,1,0,True,False,False,False,everyone,False,b8481130,False,5120053946,9.205,10.6,89.8,232.8,242.0,1309.8,True,True,156.9,172.0,False,True,432.0,0,1,False,200.0,5724645,1,a4798412331,,2,,,
157,2,The Sufferfest: The Cure,16320.0,1792,1792,0.0,VirtualRide,,4792377453,The Sufferfest_m8Z6CsJe7o.fit,5113829867,2021-02-15T17:54:34Z,2021-02-15T10:54:34Z,(GMT-07:00) America/Denver,-25200.0,[],[],,,United States,,,0,7,0,1,0,True,False,False,False,everyone,False,b8481130,False,5113829867,9.107,11.0,91.1,231.6,250.0,415.0,True,True,153.9,171.0,False,True,457.0,0,1,False,60.0,5724645,1,a4792377453,,2,,,
158,2,The Sufferfest: Who Dares,29636.0,3249,3249,0.0,VirtualRide,,4792180169,The Sufferfest_632ufLqfiC.fit,5113625397,2021-02-15T16:59:33Z,2021-02-15T09:59:33Z,(GMT-07:00) America/Denver,-25200.0,[],[],,,United States,,,0,9,0,1,0,True,False,False,False,everyone,False,b8481130,False,5113625397,9.122,12.0,89.0,230.7,248.0,749.5,True,True,155.0,174.0,False,True,566.0,0,1,False,108.0,5724645,1,a4792180169,,2,,,
159,2,The Sufferfest: Norway,10735.0,1188,1188,0.0,VirtualRide,,4787738217,The Sufferfest_uDhG8V2Bmj.fit,5109002947,2021-02-14T17:25:45Z,2021-02-14T10:25:45Z,(GMT-07:00) America/Denver,-25200.0,[],[],,,United States,,,0,0,0,1,0,True,False,False,True,only_me,False,b8481130,False,5109002947,9.036,10.2,87.9,223.5,228.0,265.5,True,True,150.5,162.0,False,True,441.0,0,0,False,33.0,5724645,1,a4787738217,,2,,,
160,2,The Sufferfest: G.O.A.T.,22892.0,2530,2530,0.0,VirtualRide,,4787629768,The Sufferfest_WomaJfCIVH.fit,5108889839,2021-02-14T16:43:03Z,2021-02-14T09:43:03Z,(GMT-07:00) America/Denver,-25200.0,[],[],,,United States,,,0,9,0,1,0,True,False,False,False,everyone,False,b8481130,False,5108889839,9.048,10.4,80.9,225.0,237.0,569.1,True,True,156.1,169.0,False,True,371.0,0,1,False,85.0,5724645,1,a4787629768,,2,,,
161,2,The Sufferfest: Half is Easy,19582.0,2184,2184,0.0,VirtualRide,,4787380829,The Sufferfest_gNknO8zNNJ.fit,5108633058,2021-02-14T16:06:16Z,2021-02-14T09:06:16Z,(GMT-07:00) America/Denver,-25200.0,[],[],,,United States,,,0,8,0,1,0,True,False,False,False,everyone,False,b8481130,False,5108633058,8.966,11.4,93.8,223.9,242.0,489.1,True,True,158.5,175.0,False,True,515.0,0,1,False,85.0,5724645,1,a4787380829,,2,,,
162,2,The Sufferfest: Fight Club,29947.0,3351,3351,0.0,VirtualRide,,4782167229,The Sufferfest_vU4Yjq1A8C.fit,5103211790,2021-02-13T18:00:12Z,2021-02-13T11:00:12Z,(GMT-07:00) America/Denver,-25200.0,[],[],,,United States,,,0,10,0,1,0,True,False,False,False,everyone,False,b8481130,False,5103211790,8.937,10.8,88.1,220.4,235.0,738.5,True,True,158.9,170.0,False,True,444.0,0,1,False,129.0,5724645,1,a4782167229,,2,,,
163,2,The Sufferfest: Nine Hammers,32038.0,3501,3501,0.0,VirtualRide,,4781918075,The Sufferfest_xnu9xPcD9N.fit,5102950268,2021-02-13T17:01:00Z,2021-02-13T10:01:00Z,(GMT-07:00) America/Denver,-25200.0,[],[],,,United States,,,0,11,0,1,0,True,False,False,False,everyone,False,b8481130,False,5102950268,9.151,11.0,88.3,238.5,263.0,835.0,True,True,164.1,181.0,False,True,447.0,0,1,False,166.0,5724645,1,a4781918075,,2,,,
164,2,The Sufferfest: Cobbler,58338.0,6394,6394,0.0,VirtualRide,,4776681996,The Sufferfest_7AjxPZq11r.fit,5097516461,2021-02-12T17:22:16Z,2021-02-12T10:22:16Z,(GMT-07:00) America/Denver,-25200.0,[],[],,,United States,,,0,8,0,1,0,True,False,False,False,everyone,False,b8481130,False,5097516461,9.124,11.2,82.6,228.0,238.0,1458.0,True,True,164.6,174.0,False,True,495.0,0,1,False,320.0,5724645,1,a4776681996,,2,,,
165,2,The Sufferfest: Joyride,15604.0,1797,1797,0.0,VirtualRide,,4776162628,The Sufferfest_YO5lWWHo20.fit,5096979939,2021-02-12T16:46:39Z,2021-02-12T09:46:39Z,(GMT-07:00) America/Denver,-25200.0,[],[],,,United States,,,0,6,0,1,0,True,False,False,False,everyone,False,b8481130,False,5096979939,8.683,10.8,83.6,221.8,255.0,398.7,True,True,154.6,181.0,False,True,429.0,0,1,False,66.0,5724645,1,a4776162628,,2,,,
166,2,Garrowby -3,32040.1,3600,3600,0.0,Ride,12.0,4763023747,trainerroad-7d5ba392-086e-4397-a678-c6195b20e34e.tcx,5083357581,2021-02-09T23:57:00Z,2021-02-09T16:57:00Z,(GMT-07:00) America/Denver,-25200.0,[],[],,,United States,,,0,8,0,1,0,True,False,False,False,everyone,False,b5607776,False,5083357581,8.9,10.0,84.8,217.7,229.0,783.5,True,True,159.8,174.0,False,True,335.0,0,1,False,149.0,5724645,1,a4763023747,,2,,,
167,2,(Most of) Rawhide Rambler,304720.0,36641,40407,2003.0,Ride,10.0,4747148099,2021-02-06-121654-ELEMNT BOLT 3C9A-621-0.fit,5066896158,2021-02-06T12:16:56Z,2021-02-06T05:16:56Z,(GMT-07:00) America/Denver,-25200.0,"[39.726601, -104.970642]","[39.725628, -104.971305]",,,United States,39.726601,-104.971305,43,24,1,1,0,False,False,False,False,everyone,False,b8481130,False,5066896158,8.316,24.0,70.9,193.2,202.0,7078.7,True,True,150.5,169.0,False,True,636.0,18,1,False,991.0,5724645,1,a4747148099,{fnqFjou_SyIb@SzhBebApp@ig@|Nah@dl@}LpZgQns@sUpo@aHnIkiBKm@d\}hJe@uSn_@sDbOeOxDm[`a@ug@`]@~GiDhF{e@nDkk@rSyn@~`@sM~QgNvFDdLsOkA{XfQaB_JaHsGuIrDgeEaBtC}TqDu_@_@q}@ebEu@eXwFqNuTa_@{BuW_r@aJuEmR]kEiEiBs]wIw_@oDsk@ut@uQi`@_j@_TgK_eBdEm@rx@cbMuAcCytBwoGU{@_wBkuBuAo`@yDeQcOgKq@sHdAoRtRmdAp@yJkFiM{f@uKqHwdCPkAva@gCKe@yEqY?oAv^qzBNcUcDqTtDsnKH_Pk@cP{KlI|h`@oAjIewD|CH|wA_Lpe@wDvn@kGzUyFnFamBjKa`Bzg@}cDxBkZfE{UdScFpKcS`FuFsNqVsXaGc^}k@|ZoYdAq_@hUiw@|\qd@xNc]xCoVpJmw@TqLlX}}@jX{HuEqJaQkXo@SoZiIsJiFg_@gj@z@iq@uGwJeHcb@wk@y{@{d@gE_d@fKud@rIuQpNbBzRaN_AuF_PmGdBaLlO{Utn@wQhG{MEyN}GqGga@pMw]kGq}@cd@aEeE}CeNcWdBg|@~a@qNw@om@fKiEqEwPjB}BpHog@nWwaBrW_JrHwJd@gKpLeMbDq\xBgEnGe`@fKu_@ta@qZzLwOZya@{M_uAY_BkYiRq]F_l@jRyr@lOgXb@{\yrBwAsa@qB}QqHcByH@o}BszF_B_[~HgxIf@y@sGRqgUvKpClmH|AnBmCTsWnLtJlj@`M|qNpC|UkFxDgJpCp@dBtHjOzFzmCc@hIyGnD{Pp@yyAjdKWvM~B`cO\df@|@nZ~I`[sF~RxP|IxB~KiCpQkPf[SbFty@ztBVbJoDhQoS|QQfQhIf~Aes@njCyQp@sgFjrDEl@duBdrAXvFqDQ_iBzEqFhdv@pCbzAeLfaBC}DaABwa@rBgChm@rc@pJlCvuMDt@oIbLkLtBeLfT{KRqEjGuGZkLp`@zUprAMlm@|`@fB?fCuI|E`RlMxCho@@xo@bt@hHdO~b@yHh[dI~JgDdDxDbaAlIzDpFtCh^xGxHfUN`DaAe@sD|JkFjN]~YlUpXx]hJlFOpDbGnDn]bj@pQrA|]bNbHa@NoEdBIjx@`k@~M~q@jO|W|Mdl@v]~HlC|GzWs_@dGzErCmD|H{Dpa@kGpnAi{@lt@ajAdIo`@qAxDkf@{@,2,0.0,1766.4,1469.4
168,2,Afternoon Ride,12903.8,1781,1842,52.0,Ride,,4729717487,2021-02-03-201804-ELEMNT BOLT 3C9A-620-0.fit,5048818815,2021-02-03T20:18:10Z,2021-02-03T13:18:10Z,(GMT-07:00) America/Denver,-25200.0,"[39.635391, -104.961105]","[39.725986, -104.97051]",,,United States,39.635391,-104.97051,0,11,0,1,0,False,False,False,False,everyone,False,b8481130,False,5048818815,7.245,11.3,69.4,160.0,165.0,284.9,True,True,130.6,151.0,False,True,524.0,0,0,False,16.0,5724645,1,a4729717487,eh|pF|es_SBkDB_@Fe@AOGAoCB{FASBEBGl@QRg@dAY^mB`BUZSf@OfF@|GEdADlJ?~QPbSMz@A`APtKC~B@jHC\CNWd@Qf@KnACFKBuDDsCCeGAaEEmCBmJKiA@}ACcB?e@EqBBsCAoCGaIEaACYEgDJiADsABq@GqAB_AGYFkADw@Aa@ByBGuFE_@AQI_@BeGAuBIsFDm@AKGGKAM?_[BcM?_ICuBGc@IKKGKAm@@gBE}A@iEA}ED}C@cHGaBBuCCm@C}BHiFCgH@u@@cBEwD?cAAmA?gADkA@_AG}@?KAeFBiCCsA@eAEgC?s@Ek@BuA@aC?}@@s@G}@DyF?oACkC@eDA[A}A?mABqFCqADmAGcA@gPEuQDm@GQBSHs@n@I@c@[y@YUA]FOJOPu@xAi@z@WPc@Pc@Lg@De@AaAO{Bq@_A]k@KqBCsCVwAFcAAYEg@Kq@EuAUkAY_AKs@EcA@gBLu@J{@Ra@Fa@@c@CQEwAs@}@Q_@AoADkCL]Fk@Ta@d@[l@Sn@[zBSz@Yz@_@~@Yj@m@vAGLQN]BmBK{AAqA@yADyE?yBDUCUDq@BeKIuC@YHe@`@q@dAWt@IFIDK@eCC}@@oBGsGB[@o@HeCPaBAo@K]M[SS]Gc@?uICe@CQGMKGKCe@B{AEqCD{AAy@F{FIoCD,2,17.0,1649.4,1608.0
